price_id,medicine_id,package_id,amount,currency,price_basis,price_original,source_record_id,price_source,price_status,price_basis_verified,price_current_verified,price_comparison_eligible,savings_calculation_eligible
PRICE-8deaa7a4026316f69fce84f2,MED-fdecfdad7fba38627c0c089f,,8.00,BDT,UNKNOWN,8.00 Tk,SRCR-8f8902a7cd98043617cec8f9,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8deaf4742ac64aebe85ce31d,MED-f8caa7056f7636c079be3253,PKG-99ee0b9bb7f7e85d7b2f588b,92.00,BDT,PACKAGE,"500 ml bag: ৳ 71.30,1000 ml bag: ৳ 92.00",SRCM-4cd340bfad5f00e3c39157b0,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8df0dda77f5302d1e56d57f0,MED-1ae8ed1409625198bc0d3029,PKG-8a2359e1d36103d85be1941d,700.00,BDT,PACKAGE,"Unit Price: ৳ 50.00,(14's pack: ৳ 700.00),",SRCM-7a4b5895a703e6330b5cd12e,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8df0ed64ff1354ca1e0a1146,MED-083f402584faf78e08bbd870,,190.00,BDT,UNKNOWN,190.00 Tk,SRCR-62f9575d7b3400d90ef8a66e,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8df1047e9f3bdd3ca7c4bc4c,MED-3822f21003f3c2663d0b4f0e,,,,UNKNOWN,0,SRCR-aa592f4876816347abccb397,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8df3428ca424e4a9df64988c,MED-9e075e5593088f73ecbbaef1,PKG-e21c2eacc80372d9f5cd90c4,7.08,BDT,UNIT,"Unit Price: ৳ 7.08,(100's pack: ৳ 708.35),",SRCM-76ce2f7a403e50dfa2dc6383,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8df398f4e7b5d9feaea15854,MED-835d4053ea4d72b6760bef10,,10.00,BDT,UNKNOWN,10.00 Tk,SRCR-8246dcd00e46fa068477e8c3,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8df50f8428219bf52be9af95,MED-d9203b7eac1d6683329a84d7,,,,UNKNOWN,0,SRCR-5d08e455e0313f4ec9c81197,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8df565404508a225b996290e,MED-7a613a6070a3bf583f5c912c,,55.16,BDT,UNKNOWN,55.16 Tk,SRCR-aee313184dc85ada5b73c9f8,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8df578fc50429cdbc6d4570c,MED-ad017f469f897d7a5d19c259,,,,UNKNOWN,0,SRCR-c8096cfe0379ebefcbc1a591,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8df606eb078f57b6e4ba53c9,MED-f403a99eb2744f4fd11af241,,,,UNKNOWN,0,SRCR-6a46860b364e83ef6367ff04,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8df67bb849d10119bfaa3ff7,MED-a5099abff14ecc34cee6ec5a,PKG-216d34c563f43d04714ef819,220.00,BDT,UNKNOWN,200 metered doses: ৳ 220.00,SRCM-fb80050e1d00862cc0602b6f,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-8df6bd61d9aacc161ac9da0a,MED-914609feef13f1307ee96697,,10.00,BDT,UNKNOWN,10.00 Tk,SRCR-a2e5841a7b1582025bb8f127,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8df823224fcd79e78ce7dea4,MED-727384f61e3f3a343dffa7c3,PKG-079828ffa0083ae0c52a0f57,320.00,BDT,PACKAGE,"Unit Price: ৳ 16.00,(20's pack: ৳ 320.00),",SRCM-8ed78145864dd41170ebdd95,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8df84e9de973c025fa0d7531,MED-3b8f54e417f84b32a5cd7903,,3.20,BDT,UNKNOWN,3.20 Tk,SRCR-ecdb9138be9a7bb2d1f0c0a6,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8df8a36d721da51b07e3b906,MED-1232c44db8962961ea2bcd34,PKG-9ec6277c3f1b3a4bbb0f51f2,2.00,BDT,UNIT,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",SRCM-a8683ebc98086eab2db8a7e9,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8df8cd045d21fa27f7953044,MED-752c7f8055708cbcb7655587,,22.00,BDT,UNKNOWN,22.00 Tk,SRCR-e652cc1b4ba86ef2fe2ad45e,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8df8cfbdd75134bbc503eabb,MED-4993d60b15e594a80c6f610e,,,,UNKNOWN,0,SRCR-0df39379d0402e3bb446f4a7,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8df8e7ad0520e39ff675bc00,MED-01e3f57f5f299ca751041b4f,,,,UNKNOWN,0,SRCR-82c84bf14d48b96d4e084e57,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8df9f8143af208818abc39f7,MED-c4de41e611fc00f3e08e09ac,PKG-93da28be1f1837c44c66effe,10.00,BDT,UNIT,"Unit Price: ৳ 10.00,(10's pack: ৳ 100.00),",SRCM-bbdbca6528770e39c413823d,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8df9fb2fcf3209b32d916848,MED-4b40597c9a97f32e83ca5e0a,,3.00,BDT,UNKNOWN,3.00 Tk,SRCR-1b705aa4207fb9ead848688d,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8dfa31639739f87623c39e7b,MED-7693dfc01405d11d935d6a41,,0.37,BDT,UNKNOWN,0.37 Tk,SRCR-bb7e477c934da8f37b74332b,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8dfa935549643bd0ea285a72,MED-f1078ed28e3eff46fe9e3134,,7.00,BDT,UNKNOWN,7.00 Tk,SRCR-065396fa6b1663fcd704b93f,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8dfc1567c29a6007bed0e710,MED-91c2bd0260e6a05fa753bc79,PKG-30ba6796d54f13b0a905bc65,0.70,BDT,UNIT,"Unit Price: ৳ 0.70,(100's pack: ৳ 70.00),",SRCM-44c28e521b22e8198326b9df,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8dfd1b3d3be1513fcdda8708,MED-e0b5d89f100b790b7959273a,PKG-89db61ee5e8fcb9e39464d04,15.00,BDT,UNIT,"Unit Price: ৳ 15.00,(20's pack: ৳ 300.00),",SRCM-d229df58f9651a88491de4dc,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8dfd5f525e7d217bd4dba5f4,MED-18c4dc67c03c9c51e965f711,PKG-e2dd184136375711691cb2e9,14.00,BDT,UNKNOWN,"3.5 gm sachet: ৳ 14.00,(20's pack: ৳ 280.00),",SRCM-a8da50efc2a3dcd6080e6d92,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-8dfdb913e7339a70da79166a,MED-e69cacf2d37541af0026368d,,,,UNKNOWN,0,SRCR-a2e0be9de23788efdda94f8d,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8dfdf8e6574598e79046c9e5,MED-10801833a4076b8a88b155c1,PKG-08fcf31b44ffa3642a628df3,401.54,BDT,PACKAGE,"Unit Price: ৳ 8.03,(50's pack: ৳ 401.54),",SRCM-89287b234e2842eb93071261,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8dfe4f9740a9dc471afac3b0,MED-3aef92e3afdb32bcb59e3a0c,,2.51,BDT,UNKNOWN,2.51 Tk,SRCR-dd0062083b5c94e3c7aeef0f,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e0067c9c7c086deb8f24eb4,MED-542f029010cec67940137a1f,PKG-50dd8f3e2313f856da91b8eb,22.00,BDT,UNIT,"Unit Price: ৳ 22.00,(20's pack: ৳ 440.00),",SRCM-416f180b45b0b8290ab31a81,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e03498eb84fe4d23c93ebd5,MED-a5fbb4226be5b26d1aa10b9d,PKG-d1e45627ea3495f647f335b4,240.00,BDT,PACKAGE,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",SRCM-f71c859c71edc8977bdd1d5c,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e046af09d8b05e379ab4ad8,MED-9491080ec85ba04fbcba7558,,10.00,BDT,UNKNOWN,10.00 Tk,SRCR-f524a2f1ca47be67e31f8e4e,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e048ea7800b2b7cb8edc6e0,MED-a10e8b851b9fdd7986658ab9,PKG-fb912b55a47bb37652ee3396,540.00,BDT,PACKAGE,"Unit Price: ৳ 18.00,(30's pack: ৳ 540.00),",SRCM-0b22e818e1fec0e6815efd70,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e04c23516593f0e4e35515a,MED-0ba0e4ae4d8c2d597ee392ee,,,,UNKNOWN,0,SRCR-8dbadaac23d011cc096226e7,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e0533b5d6c3d00a761c13f8,MED-eed784c316f6da064979e4c2,,70.00,BDT,UNKNOWN,70.00 Tk,SRCR-48a1d94159c2897b734ee725,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e05c82c53f62cf58a0d0b6f,MED-a54029b652ae37d5e36d38b5,PKG-f77ef6ff209b0c1a03d72a87,700.00,BDT,UNKNOWN,"120 metered doses: ৳ 797.39,120 metered doses (refill): ৳ 700.00",SRCM-210691fe3a95ad17cd7839b4,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-8e073211f6dfcc5fb526401c,MED-003b5678cae064bf9134cf80,,100.30,BDT,UNKNOWN,100.30 Tk,SRCR-7a370957c64763715fe76131,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e07448bdf68f3af9c14037c,MED-2fb2fd6aef9f1ceff48b590e,PKG-0810cb204ed89e9094214018,300.00,BDT,PACKAGE,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",SRCM-b26485902e600bb90cbc07a4,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e08231960dd760ebffbab58,MED-ae6e3c02a57415696242bf1d,,,,UNKNOWN,0,SRCR-c9e0e499248d5c6f90277b47,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e082b5489ba90fc4caeafd2,MED-295a0930108b5aa2f9385d53,,10.00,BDT,UNKNOWN,10.00 Tk,SRCR-20c17ad2bb2ca0ea211368a4,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e083396a397e9e9759b03ba,MED-a6da2f67c0c0dd78218835b1,,22.00,BDT,UNKNOWN,22.00 Tk,SRCR-80e5f389cab9129e33e98c1c,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e0947b5effe0018f174db63,MED-a65837a8edd1432aa6589011,PKG-f65ccf654dc6c757e2bfa554,200.00,BDT,PACKAGE,"3 ml ampoule: ৳ 20.00,(10's pack: ৳ 200.00),",SRCM-2411f8421c604b20660f46ca,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e098e271842b19fed59e9f3,MED-c1fd8480cfad5cc8798db279,PKG-f038b41f68347d307ce7cfb2,55.16,BDT,UNKNOWN,"4 tablet strip: ৳ 55.16,(14's pack: ৳ 772.24),",SRCM-740771b9d2aca128cd84307b,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-8e09c332d552614ccb74e04e,MED-bf65d20b4313ce058e3cd27d,PKG-c1e0358ad5a5fc8c99df32ea,1150.00,BDT,PACKAGE,"50 mg vial: ৳ 625.00,100 mg vial: ৳ 1,150.00",SRCM-93e6756636205ad5c315e222,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e0a28063a5d1b7167d69dc5,MED-198eacb99c4558e69a94e562,PKG-4dc697a19a5c718f3260d9d2,25.17,BDT,PACKAGE,"4 ml ampoule: ৳ 25.17,(5's pack: ৳ 125.85),",SRCM-0a71ec036e5075d2f058b73a,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e0aa60bfa41057027aa4aa0,MED-374e330710012d27091d6042,,,,UNKNOWN,0,SRCR-d858c04d8af41382d68005e4,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e0bdbbadde5454094c9026a,MED-135b98d04812651b72c35768,PKG-a916c5f8b57b6d1d08b10fc0,30.00,BDT,UNIT,"Unit Price: ৳ 30.00,(12's pack: ৳ 360.00),",SRCM-5588f4c8b2079238d1a11060,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e0d73037a45559939aee43c,MED-b8346c6a8a6183171e31e227,,4.30,BDT,UNKNOWN,4.30 Tk,SRCR-4c92db1eedeb8c0527615362,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e0f1c4fe41651ae9cf423c4,MED-35c01e0f2685faa861877884,,55.38,BDT,UNKNOWN,55.38 Tk,SRCR-42711d12650253336d752665,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e12545db2d93a07bdd94be6,MED-fb7c063a17908595cf9a7811,,3.51,BDT,UNKNOWN,3.51 Tk,SRCR-a16ca0319c08c482456509eb,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e13a521b27310ba6197a142,MED-0fa0a51f1537efe8d5b3cd63,PKG-f5f4746251eabea77311577c,90.27,BDT,UNKNOWN,10 gm tube: ৳ 90.27,SRCM-1e2aa41b71d3c80facab85de,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-8e13a72611b0fe07c8a70400,MED-f98e1734f0e8ce708038082a,PKG-028812a02a01e7993ccf8837,10.00,BDT,UNIT,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",SRCM-71623d9c2de697ee0abc77ef,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e1407d6e3fe44c96f251e1d,MED-16d4a6a5435fe026445ec215,PKG-faa5057fbf88a519051fc785,205.00,BDT,PACKAGE,100 ml bottle: ৳ 205.00,SRCM-b214d23425563781187bde65,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e141505ad5d073e5ee12931,MED-12d0c5884d1bef65b46da430,PKG-cf6c51128049cfc80592bd68,7500.00,BDT,PACKAGE,"Unit Price: ৳ 250.00,(30's pack: ৳ 7,500.00),",SRCM-b40360a71dd86fb2aaba1f40,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e157d5b7d17d5c541ce71b5,MED-9bb66f4e45c37257f6efa069,,8.00,BDT,UNKNOWN,8.00 Tk,SRCR-7fad41023fb06aa1ed8c7f33,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e1703e60a5aa635b651e408,MED-d3bf3dadea7ed4a017382c1f,,25.00,BDT,UNKNOWN,25.00 Tk,SRCR-605cc9a1ae6eb086c12fc420,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e174be338815c6d4f39ef3d,MED-62d08bd1f19ae7f8951bcaa5,,,,UNKNOWN,Price List,SRCR-1157fc42295ebd2d62b189ad,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e17d13c77f91d3d578ff5cd,MED-39ae8c0b09693c6ded29476a,,,,UNKNOWN,0,SRCR-5ea75b77e802378685f5775e,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e18f1796b4bb957707938e6,MED-8594596ea6f448bf2c61689b,PKG-c934d80beff6173d01dcdda8,3.01,BDT,UNIT,"Unit Price: ৳ 3.01,(50's pack: ৳ 150.50),",SRCM-ee9415a00e9e862a37bf2a98,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e1a7a721627cd2560b66745,MED-6ac879a3c43ce48c7e3ca3b7,,570.00,BDT,UNKNOWN,570.00 Tk,SRCR-ae9135485e909f83d7ed701f,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e1b4abf51600139164f1b6f,MED-bbb5f9eb3ae65a5d74e4af86,PKG-121f72da671b0dd95743fb67,300.00,BDT,PACKAGE,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",SRCM-3b7e4b03d8f18e874ce59d84,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e1c33e114c7e9725f60ab46,MED-4989acb08413c8c4da086c3c,PKG-edf157db04a776e51d9e205c,240.00,BDT,PACKAGE,"Unit Price: ৳ 8.00,(30's pack: ৳ 240.00),",SRCM-0a044b960fc032f09f2ce4c4,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e1c7663433285224aafb0b9,MED-60fa1244f645bd848228b9b4,PKG-d45e044c2971ec9c17365789,135.51,BDT,PACKAGE,"30 ml bottle: ৳ 135.51,40 ml bottle: ৳ 155.58,50 ml bottle: ৳ 195.74,70 ml bottle: ৳ 225.00",SRCM-d84b0f2ee572dc955b3baa90,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e1cbe88677ad92f56c461c7,MED-8a02f8b67ad12cb3014eed15,PKG-14d100b7ed1d5d60dc92e092,14.00,BDT,UNIT,"Unit Price: ৳ 14.00,(30's pack: ৳ 420.00),",SRCM-116b5042156d574cfabe1f5d,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e1de99d6e6f2d6736d072c9,MED-2d686f839a9e631398e91611,,,,UNKNOWN,0,SRCR-e97a613a880ed6c4a32b7df9,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e1ebb839c7b78b648c9ac5c,MED-0bf9149f07f7661b70dbce3a,,30.00,BDT,UNKNOWN,30.00 Tk,SRCR-98316ae6df09ad4d81d9cee7,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e1f3a8a65ab4afa16a24140,MED-e83d09b3f262041847a4066c,,2.50,BDT,UNKNOWN,2.50 Tk,SRCR-97c45971d3ceba63666fb81f,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e20843d334467f440ea0392,MED-f55f99dfe7ab0b25d26e9b85,PKG-348a41cb4b1265dea8b71367,2.52,BDT,UNIT,"Unit Price: ৳ 2.52,(50's pack: ৳ 126.00),",SRCM-835de8a8c6bfb0939184a365,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e221af2d372859a6433641b,MED-c3829d9669ca69737518b53a,PKG-a0ce3103376751de2ce1bef1,10.00,BDT,UNIT,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",SRCM-0c58179269425d40be023e65,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e228d3e5fcb1b588559d261,MED-a9b2a1c2455593505b862ca6,PKG-23afaab7eac9907ae271569e,115.43,BDT,UNKNOWN,10 gm tube: ৳ 115.43,SRCM-33864c468691eb05d7da5ded,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-8e2316d44b5a5d52a5d67dfb,MED-c57f96ec356ff893fd4eb589,,3.40,BDT,UNKNOWN,3.40 Tk,SRCR-69373741a1233456d043880c,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e24273477caf363011e254f,MED-5fbe1328439f650a48d61ab9,,,,UNKNOWN,0,SRCR-ebdb65fba9f75a9ce8b28c55,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e2463b650305663f920c2b9,MED-a2b04a42e19ff9b961453936,PKG-7b90a446c6e513f61437b10f,0.51,BDT,UNIT,"Unit Price: ৳ 0.51,(100's pack: ৳ 51.00),",SRCM-3eb76c6ed5a604726eef5828,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e2474c286fd90c429d8aa94,MED-dbe4455d390a2e8f9048ac1e,,,,UNKNOWN,0,SRCR-e2a4a3d215cfe6116ae4c39d,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e262055336d06448bca93f5,MED-8ad99d724785e2b252aa0e1c,,,,UNKNOWN,0,SRCR-af332f3512625f9778ebf5b3,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e26f176bedb6797a614c39c,MED-7421d1d168ba7b25406868af,,5.00,BDT,UNKNOWN,5.00 Tk,SRCR-a7bd644d7ec42f67896c182b,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e27232941defb5dcf2541bf,MED-37eaf5c16b359245532eb3c1,PKG-78e0c96af0713b5acbe5bcea,135.00,BDT,PACKAGE,"Unit Price: ৳ 9.00,(15's pack: ৳ 135.00),,Unit Price: ৳ 9.00,(30's pack: ৳ 270.00),",SRCM-cd714b635937512241233d38,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e27266b467cc5922fffd931,MED-201d48a5aa1bad898897fa5d,,,,UNKNOWN,0,SRCR-67ca22b01ce97428a18d42bb,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e2788a4b1d917e085436ef0,MED-ea3d2babd8697f39d066a226,,8.00,BDT,UNKNOWN,8.00 Tk,SRCR-79200c1a971c26d4a932c923,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e27f3dd93448d08a49c2d99,MED-a8900e5280e5f6a93386c092,PKG-0470ae376cff8f750dee2505,180.00,BDT,PACKAGE,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",SRCM-7c99738f32d160db43544d72,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e28430872b8891abe4a2bee,MED-9596788027b4f38d47c7fe4e,,7.00,BDT,UNKNOWN,7.00 Tk,SRCR-dd53ba49d64126fd6d2a8d3a,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e2890b68cb605c74d936d54,MED-7833d83f03c80bc6edc41127,,11.00,BDT,UNKNOWN,11.00 Tk,SRCR-bbb83d768f637236d9b78259,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e28de21e3599f6c6b56b482,MED-533c3038016a57902a9d7f62,,8.03,BDT,UNKNOWN,8.03 Tk,SRCR-a6f399d8f5b58be94aa997e8,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e294d9859dcf397f48449f2,MED-ab595d60a8977eff705e99d5,PKG-6962aebd3492e67d72828551,120.00,BDT,PACKAGE,1 ml ampoule: ৳ 120.00,SRCM-46e43a8cdb53e51cd90b706f,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e2a35a83f4dcfcc9ce57f66,MED-c29c0bb4038510a56a4aed30,PKG-f42408418cfc2a2440f87b4e,40.00,BDT,PACKAGE,100 ml bottle: ৳ 40.00,SRCM-2bd5a886366e8dab9e24fba6,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e2aa420fc5520e83ed86d4b,MED-1b925e8a6801c772977d98fe,,10.00,BDT,UNKNOWN,10.00 Tk,SRCR-153f0b593933eb12dc682fd2,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e2d963f87136b59390421d0,MED-bd837f66837c76ca7e69f2a1,,,,UNKNOWN,Price List,SRCR-d985fcb79f58350f3439c28f,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e30a6a6c6f76d48fab09de7,MED-76414851c4faf1052236ced8,,25.08,BDT,UNKNOWN,25.08 Tk,SRCR-ff3b2c1fdfe7347db9ea9b5d,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e3293c887c322f92275769d,MED-0fab3ebc908acf49ad466e88,PKG-d011950f5c1e1b19a6105974,4.00,BDT,UNIT,"Unit Price: ৳ 4.00,(60's pack: ৳ 240.00),",SRCM-c0b8b71a1a524b068eb24011,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e32b146e0281f26f2caae5c,MED-44cac25719255afa58831063,,,,UNKNOWN,0,SRCR-8474a7ccbef25499609dad57,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e339b762b41b9d9031f7dcd,MED-b25c295fbb27d615de007ea0,,103.00,BDT,UNKNOWN,103.00 Tk,SRCR-8b6bb60fc039f0357b933e51,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e33d746b1ceebd75c7a23fe,MED-fab1a64077d2618abb5b9e5e,PKG-c4a5975712d44f7688022f82,200.00,BDT,UNKNOWN,20 gm tube: ৳ 200.00,SRCM-7602daba7002e3877252c926,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-8e33e0cf0c4c8b1a86d2a25e,MED-62e9baf9290e5800192995c1,,125.00,BDT,UNKNOWN,125.00 Tk,SRCR-efa1bafea7d221ce085d59e2,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e33fff0badc3028b99c852d,MED-9a59ab2d9a8c59dfb720e0c7,PKG-1a59e3d6c77c7861c8b31a8a,4.00,BDT,UNIT,"Unit Price: ৳ 4.00,(60's pack: ৳ 240.00),",SRCM-b782c8c66bbd6b9ffa9335d5,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e34a41fed1d43ddd999a22c,MED-20c63cec8bc42205d92f9862,,22.00,BDT,UNKNOWN,22.00 Tk,SRCR-3d1a405664a457991782666d,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e353baa8698c71e5d7e68a4,MED-0652c1f1d5243567ba6eb5f6,,,,UNKNOWN,0,SRCR-915b3f1a85ced4c929b45047,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-8e357a6b69673122e5a4d588,MED-b378100aa8f5625779eb5edb,PKG-b2c117645af96dbdf639d661,12.00,BDT,UNIT,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",SRCM-45dcce38a7768134d06417be,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e36b83513628f0898dc2be3,MED-552ac512eb9bb3efde88e15c,PKG-b765585da50025f38d89b6e4,15.05,BDT,UNIT,"Unit Price: ৳ 15.05,(18's pack: ৳ 270.90),",SRCM-b03a3e62674ff56947e8e4ce,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-8e375d8fe8e432b6bf3e71b5,MED-5ca43c4e7ba990c9d1229aca,,0.23,BDT,UNKNOWN,0.23 Tk,SRCR-629452a2ee36002ad3778e66,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e381f1c63d0875b3b752b2a,MED-388a4043cc69c96c7f6ea99a,,22.00,BDT,UNKNOWN,22.00 Tk,SRCR-502ad1f775aae511b7a75f80,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-8e38666f4ae0793804293d09,MED-04d20579014884db1cdf8960,PKG-598578fe98fb073b181f780d,1.75,BDT,UNIT,"Unit Price: ৳ 1.75,(100's pack: ৳ 175.00),",SRCM-d4c4bc6760a53408827d6db4,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-8e397750bf5d722e512e154b,MED-7fcd0c929fedb17c20b6c040,,25.00,BDT,UNKNOWN,25.00 Tk,SRCR-7e8868488caa4915ac3898f9,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
