medicine_id,market_source_records,registered_source_records,match_method,tier
MED-d3ad6f27a3ca3969ce64b7af,SRCM-de7e45e2fe9613cd2d24bf63,SRCR-440c0525e03ec6e2f5bf3a57,EXACT_STRUCTURED_IDENTITY,A
MED-d3b4026a631f2d2884eddbbb,SRCM-8d3a8c3e45138dcf3ab0c5ea,SRCR-b08f24b9a802b66de121c70f,EXACT_STRUCTURED_IDENTITY,A
MED-d3b467c090e9434a75834472,SRCM-5449577122373ed8da79ca1c,SRCR-392d40df6ec5b13e312a199c,EXACT_STRUCTURED_IDENTITY,A
MED-d3b8f1caa29f64026bcab62a,SRCM-54b1f92c2b7f183330e3a4eb,SRCR-196525b6b39f629378ef2644,EXACT_STRUCTURED_IDENTITY,A
MED-d3c1ff400ed89f53bec408c2,SRCM-0ff98648d7f25a6e4c97dcdd,SRCR-8463620ebdad114f25a713b0,EXACT_STRUCTURED_IDENTITY,A
MED-d3c5f0e50f03bab48f8ade6e,SRCM-85c28559a6c9c1e3cfaf5793,SRCR-7c62032297a44056dc4088f2,EXACT_STRUCTURED_IDENTITY,A
MED-d3cb9e45d4ab1e7bbacfa01b,SRCM-61644b2538cd2bb9e569e55c,SRCR-461c9c5c412526a5499cfe68,EXACT_STRUCTURED_IDENTITY,A
MED-d3d4ae03170566446c4d0bb2,SRCM-fb6e6e1c400baf6642efdbcd,SRCR-2f9124f4d4fab20d75c42cf0,EXACT_STRUCTURED_IDENTITY,A
MED-d3ebcfd7c437565e4b5c68da,SRCM-8ff9f5df250bfc1f1c88180d,SRCR-21aeda93315d825fb32d9eab,EXACT_STRUCTURED_IDENTITY,A
MED-d402f21272a7ae8b69e112d6,SRCM-ede7fb70f38b37da5d4ba9ef,SRCR-71dcfdde10a835533c9f4a60,EXACT_STRUCTURED_IDENTITY,A
MED-d42306af66b82fff21219cdc,SRCM-d7ff3c770155a8c387d02689,SRCR-dc5dbef2b4dab89cf8f6268b,EXACT_STRUCTURED_IDENTITY,A
MED-d448c7cd57d4d1437efd66f5,SRCM-bbf07d8460f80ca0be85d1a6,SRCR-90ea047ab810944c0dfa8dd8,EXACT_STRUCTURED_IDENTITY,A
MED-d44e98047cefad57dddc16c3,SRCM-a26bfadadd6501a4fba3559e,SRCR-8817cf968bbd6e80a592c7c4,EXACT_STRUCTURED_IDENTITY,A
MED-d45e617d418779d7c4eac738,SRCM-d87039c3b2842db399cd8d82,SRCR-8b0fdbc89fb6fb311d3c6e83,EXACT_STRUCTURED_IDENTITY,A
MED-d464758364533a40ef8064f9,SRCM-315ee1523d8c427472665298,SRCR-e7ed4aac8690ea92958af4a5,EXACT_STRUCTURED_IDENTITY,A
MED-d4747a6bdffac9355e5d681c,SRCM-51d3352ed8d8a164fb9dffd7,SRCR-4f71e3e6a3592a0a3fcd95cf,EXACT_STRUCTURED_IDENTITY,A
MED-d4775a69bfe5c695d5ee1c98,SRCM-f54b04022113413e88743245,SRCR-c0dca443c64d2f0552c57537,EXACT_STRUCTURED_IDENTITY,A
MED-d488342d2b85e77bc7f00ca2,SRCM-d18f651d19a3081d6cb83bb5,SRCR-2b410a3137c4e5ea1a4635f4,EXACT_STRUCTURED_IDENTITY,A
MED-d4a950917f0d2e32686aafdc,SRCM-0e3c027ce059444d3905d70a,SRCR-2b33057f38b6f3d77b2eaa41,EXACT_STRUCTURED_IDENTITY,A
MED-d4b192a651c10ebe6b8b5dfa,SRCM-af78d54e8b73699970c7c42b,SRCR-cc83a31f6fd5a5a8abd18916,EXACT_STRUCTURED_IDENTITY,A
MED-d4b7be8656e8f87a58aa01fa,SRCM-1ecc6fe75982ee91815aa185,SRCR-b61db7a2bfd80629f124ab33,EXACT_STRUCTURED_IDENTITY,A
MED-d4c19d42ac61c63c3efe1d4e,SRCM-9bf2a53cc808c66eb3dbd95f,SRCR-0453fa2796fcdfa4ec9a4516,EXACT_STRUCTURED_IDENTITY,A
MED-d4c84f630eb3f9b10ddbf331,SRCM-16c926377ecb78f8753b9b11,SRCR-8c502d8a9c02e72bf587a0a0,EXACT_STRUCTURED_IDENTITY,A
MED-d4dead06524581b025f0ba14,SRCM-2a208dc1a51c93c67cefb19f,SRCR-b381e81caab57b4ff95a0da2,EXACT_STRUCTURED_IDENTITY,A
MED-d4f2a7ecb9ec5ff0cfa9c20f,SRCM-09a5b8f63a579ad76d9019a3,SRCR-633edfe21af7c8f87b6f288c,EXACT_STRUCTURED_IDENTITY,A
MED-d4fc1fff17222b40d8ae1036,SRCM-cee1f972d4aeb67beb6adfbc,SRCR-ef5408d5ace838c99bc381ed,EXACT_STRUCTURED_IDENTITY,A
MED-d51596e33f025c014c21828f,SRCM-6f1a248992b282a824cdb2d0,SRCR-6220044a7d468167a23184b9,EXACT_STRUCTURED_IDENTITY,A
MED-d53228cdad4f96629e8d5940,SRCM-8f4daad6584f5224261b0d3e,SRCR-95286e33eb5ebe14e61fa2dd,EXACT_STRUCTURED_IDENTITY,A
MED-d53c0de104ef23d890abf750,SRCM-e1bc0870d4141c3fc6d8a464,SRCR-44ac267b4509f69658a29b92,EXACT_STRUCTURED_IDENTITY,A
MED-d53e11e7d63aaac5d66fea9a,SRCM-6818f781000cc0bdbf61281c,SRCR-4442d136213550a2e4c813c2,EXACT_STRUCTURED_IDENTITY,A
MED-d5575550bd27c61beae1d90f,SRCM-d56f51805e6df724b572b45d,SRCR-24d51296e6987a1a0270250d,EXACT_STRUCTURED_IDENTITY,A
MED-d560f98ad47cbf81da232d80,SRCM-d3b90917c80015cba68b3b25,SRCR-bc82614732a50b4fb8042723,EXACT_STRUCTURED_IDENTITY,A
MED-d561329f341d9b93b0fe1f4f,SRCM-40494ea18e2e61c83df77725,SRCR-095777b25c40a61311f15537,EXACT_STRUCTURED_IDENTITY,A
MED-d5690a5ebade08be40d15e5f,SRCM-a64852edc4d8352c0268a212,SRCR-aa1e837b479608f267223b48,EXACT_STRUCTURED_IDENTITY,A
MED-d5843514565ec055aa8a117d,SRCM-dd2671dbafa752c991478d57,SRCR-ebac69a8c49a3b9988150891,EXACT_STRUCTURED_IDENTITY,A
MED-d5860095254a8d36a932cc36,SRCM-ed5c184a5e2532934e06f289,SRCR-2753c05f0e4b614d970742da,EXACT_STRUCTURED_IDENTITY,A
MED-d58786dfc0fd81ba236b86f5,SRCM-fa7f7af1951fafd02566198d,SRCR-f21dc8219ed9be344411bbb7,EXACT_STRUCTURED_IDENTITY,A
MED-d59c6b56405128426de46485,SRCM-5c9de63492d0712f409b5949,SRCR-912174b7b04afca8aad28d80,EXACT_STRUCTURED_IDENTITY,A
MED-d5a65936968af3ede3aa26a1,SRCM-c3183099a0da1b7593563864,SRCR-bd6af2a16d7ab9783877473f,EXACT_STRUCTURED_IDENTITY,A
MED-d5b84c63f976a23400fa79f4,SRCM-e7698b89b185cdad9600e3a3,SRCR-7d963c31003090fe3bcc9897,EXACT_STRUCTURED_IDENTITY,A
MED-d5c80795b269afccb80bb0e9,SRCM-f6990784adcdfa9f0b35c893,SRCR-e1bcf29292d4f58b5e05b30a,EXACT_STRUCTURED_IDENTITY,A
MED-d5cf656506752978ec0a5bb5,SRCM-015b10d099594f1bf52c1479,SRCR-f2010fea0a0c7cb4f8a0761d,EXACT_STRUCTURED_IDENTITY,A
MED-d5d9924ed414a1b5a04112b6,SRCM-065ec12fcc6c226b5fd3ccca,SRCR-e0ea50fb13ea74d8e89325fb,EXACT_STRUCTURED_IDENTITY,A
MED-d5db300c95c4499858ce2970,SRCM-b9d0164c4ddfc1cc4a351077,SRCR-a6f52ac872e8a828bbc98817,EXACT_STRUCTURED_IDENTITY,A
MED-d62905f4e691cb8cb8c50286,SRCM-0bdd2c9f6fd4ec26bc9d391b,SRCR-cd8d634be6bfd27217d83f6e,EXACT_STRUCTURED_IDENTITY,A
MED-d638ee28fddf1858ef763e8a,SRCM-ae1fb1dd369cd9f16170f389,SRCR-ab05fb1629c70e27fe4a73cb,EXACT_STRUCTURED_IDENTITY,A
MED-d63e2cc5b22f70b02a6ebe13,SRCM-14417762180a143284579722,SRCR-de824ed025c20ca091f92fb4,EXACT_STRUCTURED_IDENTITY,A
MED-d6843df093c140f8e384c627,SRCM-8a3a6025d87ff8c19c8ca89d,SRCR-160dd9a86d47594ee7b31853,EXACT_STRUCTURED_IDENTITY,A
MED-d68bf07bb01f1a2b35df0d27,SRCM-57a67e8f4f9bd0489402065e,SRCR-380702a02bf8378eeb2d8108,EXACT_STRUCTURED_IDENTITY,A
MED-d6c94d04fbfc729a51162569,SRCM-9dd8243e5f30e336a166c790,SRCR-8ebf634390eac27c18b0d4b4,EXACT_STRUCTURED_IDENTITY,A
MED-d6f1a1f57d76b1ed38c9a41a,SRCM-c759dba32d4eea00e8e5394a,SRCR-5ccfcf9846b934e270ca275d,EXACT_STRUCTURED_IDENTITY,A
MED-d6f389657c0a23b231e79b74,SRCM-04724ee20ad72bd07a3e99bf,SRCR-1a158378f6ab0e3187a4542f,EXACT_STRUCTURED_IDENTITY,A
MED-d6fec95b3dbcbf6ee9f8619c,SRCM-8b94cd66c5a830a42043afe1,SRCR-d0d40be9d366e1e8734ccfb6,EXACT_STRUCTURED_IDENTITY,A
MED-d701f8891e59908a17c73c9c,SRCM-a7cc0b175615ff896f6ef8fe,SRCR-e9daed4d4ad44ddb4d9828fe,EXACT_STRUCTURED_IDENTITY,A
MED-d71f97077a4f2a458bd657c6,SRCM-5f31ca49af4abaa1137a75ee,SRCR-f687e8bb5256bb2ce3762b18,EXACT_STRUCTURED_IDENTITY,A
MED-d728faebf1d7ce729abc9eb2,SRCM-41e95f30bf1eb72c02591184,SRCR-e3ca2ab46e4fc7b7944a893c,EXACT_STRUCTURED_IDENTITY,A
MED-d72dfef3276c15919d518c68,SRCM-4190e7db18ceead4ede64a7b,SRCR-9e37e5d13f553be31e5e13f8,EXACT_STRUCTURED_IDENTITY,A
MED-d73af4cc3c072578018c0aee,SRCM-6c73d258fb6c9b6d893edacd,SRCR-6025018600f003cb031a9383,EXACT_STRUCTURED_IDENTITY,A
MED-d74c14899278f29c88363312,SRCM-6f346c3b9f2394e421c22648,SRCR-0c8586bf644fdb52aae6f172,EXACT_STRUCTURED_IDENTITY,A
MED-d75d0d71581d2309d4cac5c3,SRCM-a323365b94ae6ac9db577bab,SRCR-b0dfba7994197ed291a3c71c,EXACT_STRUCTURED_IDENTITY,A
MED-d761611de2691c15beedaa11,SRCM-e5cfe8d9de78d4c6b5c15641,SRCR-79512b23429eaf072e1f5f73,EXACT_STRUCTURED_IDENTITY,A
MED-d7621d690af69d83e8022905,SRCM-e1965270ccd70f5d695f3aa4,SRCR-ceb4f6af9469ddf42a58fa20,EXACT_STRUCTURED_IDENTITY,A
MED-d7674350c24dee692e05164a,SRCM-994712e94befb49faa0c461e,SRCR-cedc56a1c11d5cf9d186e086,EXACT_STRUCTURED_IDENTITY,A
MED-d77f4ba3a3db0d705495c6b1,SRCM-fca91a0f4acb28c34ff2afbe,SRCR-f61fe365f32da35759bcdd8b,EXACT_STRUCTURED_IDENTITY,A
MED-d788f3b50c7a90ea7c3ab9f8,SRCM-bb798fc4aaf686aca4edf3ec,SRCR-b841e42a1427a68291e2edfd,EXACT_STRUCTURED_IDENTITY,A
MED-d796a4132ac1425dd871af66,SRCM-aa5bd4274dcf845a51e032e7,SRCR-bf9ba63fcb65aea16536b13c,EXACT_STRUCTURED_IDENTITY,A
MED-d798b2392d879157f8c9acf5,SRCM-c323858bf95595b50416c5f6,SRCR-c6a69ded50b3b6a67e3b9c0b,EXACT_STRUCTURED_IDENTITY,A
MED-d79d0664e5a460204ffe64cd,SRCM-d6698219f4ba7adee9667520,SRCR-f4d6a45e004d6b97af525fbd,EXACT_STRUCTURED_IDENTITY,A
MED-d7b5c9202d669ae46741c26b,SRCM-0c8a93af4167b6b071e3b1f5,SRCR-4fc7595fd58c2bec78e3ed68,EXACT_STRUCTURED_IDENTITY,A
MED-d7b812becc804e0755115ee4,SRCM-4ba340beeefa38920cf97c7c,SRCR-cc649fb7ceddf5c4650371b0,EXACT_STRUCTURED_IDENTITY,A
MED-d7c06802fe62467219957038,SRCM-5d3d307648c72c49ae9b6b89,SRCR-f79e3fb3425a1dd9a7078d1f,EXACT_STRUCTURED_IDENTITY,A
MED-d7c3b5620a9d0aaeb01f9932,SRCM-1b60cc749722d2f0cdedbc76,SRCR-982e47279161225bf17d3689,EXACT_STRUCTURED_IDENTITY,A
MED-d7d5d6688066162d27c166c4,SRCM-b06fad961e2d027dc4a9f395,SRCR-c5f07bd919afed517ad3761e,EXACT_STRUCTURED_IDENTITY,A
MED-d7d93161a6a0d2887c45acbd,SRCM-653428da9c87bd6a2d24bd5b,SRCR-4a98bebef43b6709a2e3fa57,EXACT_STRUCTURED_IDENTITY,A
MED-d82f5f65e780e39af68c5d08,SRCM-add7f5ce0f1e56a48f9a6d1c,SRCR-3b06d789a0497f34f369ae72,EXACT_STRUCTURED_IDENTITY,A
MED-d83bf72917f897539dc57111,SRCM-5b13954d08221c03d7f7be23,SRCR-a0fe2bfe456c1fc1936d3b2f,EXACT_STRUCTURED_IDENTITY,A
MED-d83da535c2c9c5cb5f8fb5fc,SRCM-259d63942ddb6c7e7e2ea9f3,SRCR-54f35b980af4d9eef5d21e2f,EXACT_STRUCTURED_IDENTITY,A
MED-d8473cf5e901be3ca00612b8,SRCM-880b80b63665c4fa976db492,SRCR-4efc8a0a05a3cacb26862c2b,EXACT_STRUCTURED_IDENTITY,A
MED-d87a9b9eb0fc1c2c4ee0d5ff,SRCM-ce42a9b5e4cf87ae3e18d01f,SRCR-0aa65ba04b98bb399cedef4b,EXACT_STRUCTURED_IDENTITY,A
MED-d8d591b3c5bfe9c9a94237dd,SRCM-80a30a6792070bd304b945ec,SRCR-7faa568108d4da9d9471e897,EXACT_STRUCTURED_IDENTITY,A
MED-d908b4f044ba5ac1f162d6d7,SRCM-3615db10c11d2688e16063f9,SRCR-44f0de24e175393d1441c112,EXACT_STRUCTURED_IDENTITY,A
MED-d91d89b5da4e90bb950dc4e8,SRCM-072f84f8a3ebccbbdf96cedb,SRCR-2847bb9c4635984cc0b03cf1,EXACT_STRUCTURED_IDENTITY,A
MED-d93b8abe6eb73ac54cff6950,SRCM-63c1fe2b7f3ada66865e7183,SRCR-7145ef9b6c4ff2e348824691,EXACT_STRUCTURED_IDENTITY,A
MED-d9419fda6510ef9fdd1237c6,SRCM-a4cec1df4c04513158226010,SRCR-154fc0781b217de37cc88092,EXACT_STRUCTURED_IDENTITY,A
MED-d951efe51938465368dbd710,SRCM-2d5dce795c1eb5d4af13865a,SRCR-06a15e38fd167d2769773847,EXACT_STRUCTURED_IDENTITY,A
MED-d9569b498512c42880a25f1f,SRCM-feb4ee3bb1ef60d1db2319ef,SRCR-b3e8015de8b46900b8813e1e,EXACT_STRUCTURED_IDENTITY,A
MED-d986174c49a987acd5231417,SRCM-b0bd8f5e2d30253b0092605e,SRCR-0147de6fad5b7cea4fcd8617,EXACT_STRUCTURED_IDENTITY,A
MED-d995427203c13fd83a290376,SRCM-542f233928d0ffba1675c694,SRCR-c41b5cc7258a88489fdef222,EXACT_STRUCTURED_IDENTITY,A
MED-d99f1963eb9b22959186fd1a,SRCM-944f5c7e82c257037279c2ca,SRCR-e22cfe6c0cd69bd96fbd34af,EXACT_STRUCTURED_IDENTITY,A
MED-d9a721031d8df6767aacf7d0,SRCM-7b929b963cf84396505f986b,SRCR-f7ea5c06cf8f677325756064,EXACT_STRUCTURED_IDENTITY,A
MED-d9bb800d70a26a24fe1d5f18,SRCM-f30f4bb8e03a1e6a269b9e01,SRCR-51bd8c2a958624112efd84ad,EXACT_STRUCTURED_IDENTITY,A
MED-d9ce59f68884d6e840e2e393,SRCM-e6fbb118e23576a32d1045bb,SRCR-7071b2de34fdc5ffa5eb1b99,EXACT_STRUCTURED_IDENTITY,A
MED-d9e1644f3838fb53b0a27c16,SRCM-f8e91a3b06a5e9d4517b3b94,SRCR-25836ae99e29fcd2c3384bad,EXACT_STRUCTURED_IDENTITY,A
MED-d9f280830f8fdfbc44106f80,SRCM-64663ff398ebef878777a0de,SRCR-3b6ff4394c225d37e565dd84,EXACT_STRUCTURED_IDENTITY,A
MED-d9fc899fbad7377528210d51,SRCM-84b0ae5a043b1c1cbf60f65a,SRCR-d336076e62b89001549de37a,EXACT_STRUCTURED_IDENTITY,A
MED-da5b74ecbba3829ee80fd580,SRCM-70813666c18f91ce4f8afc46,SRCR-8aca22fb1956bf8481de29bb,EXACT_STRUCTURED_IDENTITY,A
MED-da68a39e4ba3b3486921bb67,SRCM-57b78fa9348437f6237d90df,SRCR-765289459b6771a6cad57455,EXACT_STRUCTURED_IDENTITY,A
MED-da77e00dba8aeb7747908c51,SRCM-072e9a29295ed2828e65581f,SRCR-674da2911c3b1cd95f3c03ea,EXACT_STRUCTURED_IDENTITY,A
MED-da8ee03bad2f0dfec261507e,SRCM-1bb1f0eaba448df329844df4,SRCR-33ca1227c79dce5162e2525d,EXACT_STRUCTURED_IDENTITY,A
MED-da9d57a40d6d9b5f1819fc1b,SRCM-478c567ccb84dfb6ef488f39,SRCR-f0a4f51ec47d7f0c80de0168,EXACT_STRUCTURED_IDENTITY,A
MED-dac53c39adaea221d2920921,SRCM-e46b22933003c9601cc45933,SRCR-ab8bebe71f898111f3656a73,EXACT_STRUCTURED_IDENTITY,A
MED-dacbd548624625bc4bf642c5,SRCM-8174151b35a5037aee919506,SRCR-5da7bc11d12096b324b12ddd,EXACT_STRUCTURED_IDENTITY,A
MED-dafd8bfc9b9c224201735a87,SRCM-c1c60271819dd9cf4c2a2751,SRCR-17c08e64466d42d83a68101e,EXACT_STRUCTURED_IDENTITY,A
MED-db04bf53a8a202f309a48ca5,SRCM-da683f7d875196329cbd407d,SRCR-97030894e8ea0c978d2e9639,EXACT_STRUCTURED_IDENTITY,A
MED-db12d5fc51007e6e5c88e81e,SRCM-8380e46df432dda2e837dca9,SRCR-4c81d7529ae09943eafedb06,EXACT_STRUCTURED_IDENTITY,A
MED-db36de5a9cb90f61c6d54654,SRCM-3b87255b95df9003d34c34b0,SRCR-913363ffec7774ab20a624a6,EXACT_STRUCTURED_IDENTITY,A
MED-db45765ad1cc3473bd228361,SRCM-60c8f42b6f35278d2bebe6c9,SRCR-9729715f83a530745dd89828,EXACT_STRUCTURED_IDENTITY,A
MED-db54336e65d782646d239c31,SRCM-859996d3f4d04f2e4d12c63e,SRCR-d147cb2d75622eb79aaa3d9b,EXACT_STRUCTURED_IDENTITY,A
MED-db94adabeedfc0e6e74806e5,SRCM-3b6fa624536518ad652ee86f,SRCR-39d4dd96cce973d7b0c0200a,EXACT_STRUCTURED_IDENTITY,A
MED-db9abc3b94cb3f027bf89b8f,SRCM-5c8b1ab85cd79301fa1892a1,SRCR-961e3fef9ea5b27ee578dcb9,EXACT_STRUCTURED_IDENTITY,A
MED-db9efe272754d9e063233a8b,SRCM-8a614c3476494329331a7c8f,SRCR-2dd5fc8a2ed1a618423f6f3a,EXACT_STRUCTURED_IDENTITY,A
MED-dbb272d6041232127cad1d69,SRCM-f9dba6b0c7c913ececb7cd21,SRCR-f8fb4e507bc27af29595001d,EXACT_STRUCTURED_IDENTITY,A
MED-dbcabd2e6a5361707f72f473,SRCM-bf5ad447b7c696e5f722e646,SRCR-5fe11f3f39b714ae418b4476,EXACT_STRUCTURED_IDENTITY,A
MED-dbd79e5ce64888e90483a4c5,SRCM-2c15f7cf03ca185366c2d286,SRCR-cd229b65aae1fbfbbb2667f5,EXACT_STRUCTURED_IDENTITY,A
MED-dbddaee101af01a278946c46,SRCM-ad4384d3f86b0aaba34f9d48,SRCR-21791a50547a93dcedbe9e5b,EXACT_STRUCTURED_IDENTITY,A
MED-dbe2e95c67c5f7e903a46e15,SRCM-de9e126fbdaa0e82ed5f35be,SRCR-69e0668955f9faef0b42a053,EXACT_STRUCTURED_IDENTITY,A
MED-dbeff278dfbd126892246f2c,SRCM-62fc1fada5b3febffed65933,SRCR-f75e695f9c1e97bac06943ab,EXACT_STRUCTURED_IDENTITY,A
MED-dc0342f474bfd7037f879778,SRCM-1bf65cde46f3842bfe6ebf6c,SRCR-c2a249a035793f51b4d625fc,EXACT_STRUCTURED_IDENTITY,A
MED-dc08283301cd6c23d152f8cc,SRCM-90b7842193297f19ea051815,SRCR-af45a51ea2da055487c95919,EXACT_STRUCTURED_IDENTITY,A
MED-dc6b2303f41e8b0b9fd38766,SRCM-356ed10f5fef6f93fd9071d9,SRCR-2ba84f30ef1e1c2a9b01c700,EXACT_STRUCTURED_IDENTITY,A
MED-dc6eaae8c85dcec3bcf38256,SRCM-79e66af83d51917249f0dbed,SRCR-114579a03b8f89eb85bc888c,EXACT_STRUCTURED_IDENTITY,A
MED-dc8a0b4f743ea474d711fada,SRCM-da2bda98c99160b28fc35ef8,SRCR-f3974ff126e458f6067da9c2,EXACT_STRUCTURED_IDENTITY,A
MED-dc906a1876cae99425e2ba0c,SRCM-5a5ef02827f6c7c400363205,SRCR-3206a973bea444603f6ed2c7,EXACT_STRUCTURED_IDENTITY,A
MED-dcc3da3b294db0073a9f223a,SRCM-0214014a3268c2fdd45019a1,SRCR-3446eaa0d12cf484a0ec1476,EXACT_STRUCTURED_IDENTITY,A
MED-dcc9f2f5ec0bffff68ad0d2a,SRCM-49f71a1e851934b10a752b4a,SRCR-2b21343a6fb6c1f93d916479,EXACT_STRUCTURED_IDENTITY,A
MED-dcca2b95d415601356d3a39c,SRCM-3f2bb976e3ea95efd6d84a12,SRCR-31d005f1e0f3cf2f913857fa,EXACT_STRUCTURED_IDENTITY,A
MED-dcfdf5d1d9d8a82f6baed2eb,SRCM-d5c663ec9c00510d9e6e5d3f,SRCR-23cc629d7c07b7dd263adb72,EXACT_STRUCTURED_IDENTITY,A
MED-dd1033545a2962db9adff99e,SRCM-342b445c8c606353d5d157fe,SRCR-2d1e5bfb24335504f78d720d,EXACT_STRUCTURED_IDENTITY,A
MED-dd40426e34189ff933bf7de8,SRCM-ded1bf47f1aed7a122e1dc14,SRCR-7f58d8d7043d01dd4147e0d0,EXACT_STRUCTURED_IDENTITY,A
MED-dd5ce0b9defddf8f51984acf,SRCM-ab0bcb3fe1a193db80b1022f,SRCR-9db388805eb60636c61a8e53,EXACT_STRUCTURED_IDENTITY,A
MED-dd6a39dd1bdd9c32f242258e,SRCM-00f822a7c6c07407ebfe1bb0,SRCR-2478881552c6840a6f017207,EXACT_STRUCTURED_IDENTITY,A
MED-dd703dd3c390befa507c6b75,SRCM-1889605c13ff4392022b6d78,SRCR-ea1a90da4a613b29ca32ce22,EXACT_STRUCTURED_IDENTITY,A
MED-dd70e4f193372bb5f517498e,SRCM-1346fb60a60a9a1d12bb261f,SRCR-1e57a7c1f4cf31ac40ef10d7,EXACT_STRUCTURED_IDENTITY,A
MED-dd7ebc5a0d768f8ec2462864,SRCM-4f8675f24988ccac4f78f01b,SRCR-a3036f34518490fd39ee014b,EXACT_STRUCTURED_IDENTITY,A
MED-dda6fdc0636ab42afd3b0a29,SRCM-ba3f75b8f3ee8655c509543b,SRCR-714235d93fa24a00c81fd771,EXACT_STRUCTURED_IDENTITY,A
MED-ddb5f443535529a3c41a0f19,SRCM-9cc89a4673467ccc5a8a427f,SRCR-e0b110e974141a2bc9b5cb8f,EXACT_STRUCTURED_IDENTITY,A
MED-ddf8b549537a2d1805cfd1d5,SRCM-9a69b2320095a9aa08b9bbbc,SRCR-ff949115c456d8ede85e70d2,EXACT_STRUCTURED_IDENTITY,A
MED-de02ba5220ad643b74689420,SRCM-af87575bd7eb9ef4e1b8d6c5,SRCR-ef34fa392ff5e05757b305fb,EXACT_STRUCTURED_IDENTITY,A
MED-de15319c5f8c198af282c2ab,SRCM-3d4c369a82796863eeccf2c0,SRCR-a218246159b3b66964ff2509,EXACT_STRUCTURED_IDENTITY,A
MED-de2dac8cb40cc7c7923911e4,SRCM-e84ec2af61ac55759820f6a3,SRCR-9a0abb97d779eaac1454446c,EXACT_STRUCTURED_IDENTITY,A
MED-de3189bbe8124b771ea6e7c2,SRCM-ee337ec44bb6f12c6dce3d9d,SRCR-e78021393d6148af0298f980,EXACT_STRUCTURED_IDENTITY,A
MED-de49765aa942993bdb40d6be,SRCM-422e5af519fcac49e3b66a52,SRCR-f5cd66af5c9bc1ebfbc8f5e6,EXACT_STRUCTURED_IDENTITY,A
MED-de5024836f3b59b208a50524,SRCM-8cf5722224e4f41ab173e35e,SRCR-7158c76bc1ae36075a09e5fd,EXACT_STRUCTURED_IDENTITY,A
MED-de592366f2afe7b2d4f38cf8,SRCM-69ea092983e7373bd6f1b2eb,SRCR-da82ed132def8c25f3000aee,EXACT_STRUCTURED_IDENTITY,A
MED-deb79ca92f826f068f6435c7,SRCM-d48b860a1008205a44dc7e83,SRCR-180c7b22f402a669ae29661f,EXACT_STRUCTURED_IDENTITY,A
MED-ded5ebfc441ce5bc7a553b2b,SRCM-4bac24b22e7eab900022e373,SRCR-c4dc4ad947d2abfcee5fc0cb,EXACT_STRUCTURED_IDENTITY,A
MED-defbcf1d03c8a89fcf34122e,SRCM-b45cc6a9b0d55b7734e7b139,SRCR-2c7222d29de02ff272bb0318,EXACT_STRUCTURED_IDENTITY,A
MED-df1648913e3a99493eb0bd4f,SRCM-a1d609a1a5dd43bbe0c65b70,SRCR-221e3d4e09047d005e8c87fb,EXACT_STRUCTURED_IDENTITY,A
MED-df1b7bd8b5e2a159205e73cf,SRCM-7183786bbd62e89f5fa5be6f,SRCR-ed5610f037b83172536f4f0c,EXACT_STRUCTURED_IDENTITY,A
MED-df1d7e8b3e47cf0d04da3725,SRCM-5e6f60930c0d3dacf6cef682,SRCR-094b24b9b40f3377e52c40e5,EXACT_STRUCTURED_IDENTITY,A
MED-df2598e6e234aec467c7415b,SRCM-90bbfdccb4748c1712958195,SRCR-6f5db045657b9aeef3e08703,EXACT_STRUCTURED_IDENTITY,A
MED-df2e37e93b6e7cc408efab9a,SRCM-f47ef94777322463b2b5bd23,SRCR-250e9e37bf82a7a504f560e5,EXACT_STRUCTURED_IDENTITY,A
MED-df37133401227e1f52283ebc,SRCM-7c4ad62b2e524a0f8a4e7e92,SRCR-f4bb3182c74301c9a1f15b89,EXACT_STRUCTURED_IDENTITY,A
MED-df51b7711df0d09afb0663b5,SRCM-de337e7f1cb117dc064e2fdb,SRCR-ff3ea64e8e0dbb0da007cb8f,EXACT_STRUCTURED_IDENTITY,A
MED-df5a0890006268f9259887d6,SRCM-2d812b44d41af457e010a87f,SRCR-3ac976432bbbb8bfcc374e30,EXACT_STRUCTURED_IDENTITY,A
MED-df67594c076eb574c57eea92,SRCM-62813090a6a374b92ad3ca1a,SRCR-94fdbd9b8f899adc03d4ba4d,EXACT_STRUCTURED_IDENTITY,A
MED-df8128082b408c22b1bc24ae,SRCM-52bb3ed3e38c532635eb37ed,SRCR-0e49f6f78616620dd0f9fc93,EXACT_STRUCTURED_IDENTITY,A
MED-df9202ad06f4c6ca518940e1,SRCM-46b8cfa1db5d0676f8fa666d,SRCR-4d70af195dd9443c7fec0fc9,EXACT_STRUCTURED_IDENTITY,A
MED-dfb07c79ade5b67ce9bed590,SRCM-6a98da4723628b35eaa349e6,SRCR-769bb250cf35781d4f3a00bc,EXACT_STRUCTURED_IDENTITY,A
MED-dfb6f43e329c0be3dc6a90a0,SRCM-94c2ebdbba700646692aa514,SRCR-c18fb78ed91ea5acd6dc59cb,EXACT_STRUCTURED_IDENTITY,A
MED-dfb74229928700371d38b67b,SRCM-a741866ac8dc3e391f42cfae,SRCR-944d376bc465ce5e8e9d2fa7,EXACT_STRUCTURED_IDENTITY,A
